"recipe_id","created_time","updated_time","authorship","dish_name","recipe_view_count","recipe_intro","recipe_thumbnail","recipe_title","reference_recipe","review_count","star_count","user_token_id","level","time","version"
"1000518","2023-04-23 00:00:00",\N,"요리조리",\N,"2626","누구나 쉽고 간단하게 만들 수 있는 진미채볶음 지금 시작합니다","/src/e4d9034d-d13b-4d44-bafb-74d3ade38894.jpg","밥도둑 진미채볶음 황금레시피 오징어채볶음 진미채무침",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001467","2023-04-23 00:00:00",\N,"요리조리","양배추와버섯두부쌈장","499","고소한 두부넣은 쌈장에 채소쌈을 곁들여보세요~ 웰빙중의 진짜 웰빙이 여기 있답니다~","/src/20230821-97c8e91e-9e4f-4431-90ad-d75d10c03f2c.jpg","양배추와버섯두부쌈장",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001826","2023-04-23 00:00:00",\N,"요리조리","대파생채","2712","파 좋아하는 남편을 위해! 대파생채","/src/e10134db-c4d2-4c09-b6d4-a1ff04565bcc.jpg","대파생채",\N,"0","0.0","yorizori2018","하","10분 이내",\N
"1001693","2023-04-22 00:00:00",\N,"요리조리","동그랑땡","1211","쇠고기와 두부의 고소함이 어울어져 술술 넘어가요!","/src/4f851862-da57-4cd0-9fca-9f92baf73d81.jpg","동그랑땡",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001711","2023-04-22 00:00:00",\N,"요리조리","송어채소말이","2960","송어야채말이","/src/d9ba45ef-c2e4-4f84-9320-d75be4213a15.jpg","송어채소말이",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001889","2023-04-22 00:00:00",\N,"요리조리","레이즌푸실리컵샐러드","1085","이색적인 춘권피로 만든 용기에 담긴 닭고기와 푸실리 샐러드","/src/a6d5a70e-ce00-4c8a-ad14-4b2e4f670d61.jpg","레이즌푸실리컵샐러드",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001919","2023-04-22 00:00:00",\N,"요리조리","해산물모듬샐러드","2834","싱싱한 해산물과 여러가지 야채들로 샐러드를 만들었답니다. 통통튀는맛이 끝내주지요.","/src/3f10e4ae-d4dc-4985-a69f-d2d38b817181.jpg","해산물모듬샐러드",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000530","2023-04-22 00:00:00",\N,"요리조리",\N,"1067","가볍게 먹기에 좋은 메밀국수 특별한 양념없이 집에 있는 김과 간장,들기름을 넣어서 비비기만 하면 아주 맛있는 한끼식사~다이어트에도 좋습니다 메밀은 영양이 풍부하고 여름에 먹으면 몸에 있는 열기를 내려줘 더위를 내려주고 소화도 잘되며 칼륨이 풍부에 혈압조절에도 아주 좋습니다","/src/3673f7bd-c4be-4958-8a99-498f248cb912.jpg","[들기름 메밀국수] 들기름향이 솔솔~다이어트에도 아주좋고 더운 여름날 드시면 아주 좋아요",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000879","2023-04-22 00:00:00",\N,"요리조리","치킨케밥과 카레볶음밥","1168","맛있는 케밥과 볶음밥을 같이 먹을 수있는 즐거움~","/src/5937642e-b28b-4abb-a433-0cde822e94b3.jpg","치킨케밥과 카레볶음밥",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001097","2023-04-22 00:00:00",\N,"요리조리","참치찜만두","738","만두 안에 참치를 넣어서 만들었어요! 색다른 요리!","/src/20230821-64ee9452-3cf8-4950-941f-f627ae03451d.jpg","참치찜만두",\N,"0","0.0","yorizori2018","상","60분 이내",\N
"1001220","2023-04-22 00:00:00",\N,"요리조리","제탕(육탕)","1236","쇠고기와 무로 우려낸 시원한 국물맛!","/src/20230821-e8ce19ae-e303-41a3-91b2-3f11873105e3.jpg","제탕(육탕)",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000270","2023-04-21 00:00:00",\N,"요리조리",\N,"730","무더운 여름날 갈증해소에 최고로 좋은 미숫가루입니다. 이왕이면 몸에 좋은 흑임자가루, 검은콩가루, 참마가루도 넣어서 만들어봐요. 맛도 좋고 영양도 듬뿍! 강추드립니다.","/src/1a7d1cd5-90df-49c3-9f64-01e5c061733b.jpg","미숫가루 맛있게 타는법 미숫가루라떼 만들기",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000492","2023-04-21 00:00:00",\N,"요리조리",\N,"2693","와인안주로 딱 좋은 참치카나페 만들어요","/src/e8f49619-d45c-49c9-8db0-7129108487a2.jpg","참치카나페 만들기",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001822","2023-04-21 00:00:00",\N,"요리조리","달래무침과냉이나물","1715","달래와 냉이를 함께 무쳐보세요.. 향긋한 향과 아삭한 맛이 너무 좋아요","/src/cbdf09fc-4ac1-491b-b64e-3c510f49b1bd.jpg","달래무침과냉이나물",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001440","2023-04-20 00:00:00",\N,"요리조리","굴소스 죽순버섯볶음","2004","영양만점 버섯이 굴소스와 만났어요~ 깊은맛이 살아있는 요리맛을 내보세요.","/src/20230821-a3821681-2631-486f-8ff5-975b14c9a642.jpg","굴소스 죽순버섯볶음",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002135","2023-04-20 00:00:00",\N,"요리조리","마늘빵","129","마늘빵을 집에서 정성스럽게 만들어 보세요.","/src/61a54915-fece-45d9-b6bd-43f23c0e5822.jpg","마늘빵",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000017","2023-04-20 00:00:00",\N,"요리조리",\N,"2896","밥을 먹어야 힘이 난다고 생각하는 저희 남편은 한식에 진심인데요 ><♡ 남편이 제일 좋아하는 밥반찬은 역시나 고기반찬! 간장 양념 말고 고추장 양념이 들어가는 빨간 제육볶음 생각이 나서 남편 반찬으로 만들어 봤어요 :) 남편 반찬으로 고추장제육볶음이면 게임 오버! 다른 반찬은 그저 거들 뿐이지유ㅋㅋㅋ 뜨끈뜨끈 매콤달콤! 맛있는 고추장제육볶음으로 기운 충전 완료하셔요♡","/src/bfc744e4-c4ca-4981-a376-cf74cbf65586.jpg","고추장제육볶음 황금레시피- 남편이 좋아하는 돼지고기반찬. 매콤달콤 제육볶음 양념장",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000123","2023-04-20 00:00:00",\N,"요리조리",\N,"672","무더운 날씨와 삼복이 이어지는 여름!! 입맛없는 더위에 입맛을 찾아줄 새콤달콤한 냉채요리예요. 닭가슴살을 더해서 담백하면서도 포만감 가득하게 맛있게 먹을 수 있는 닭가슴살냉채 레시피 알려드릴께요~","/src/bc233eba-2cc0-447b-955b-eca1b5ff61a9.jpg","닭가슴살냉채 만드는법 겨자냉채소스 만드는법♪",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000298","2023-04-20 00:00:00",\N,"요리조리",\N,"1978","살빠지는 전이 있다? 바로 여기 있어요! 꼭 만들어보세요!","/src/ccda984b-80dc-4f3e-a5e9-814a007a1cfa.jpg","양배추전 칼로리 걱정 없는 착한전!",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000360","2023-04-20 00:00:00",\N,"요리조리",\N,"1167","오이무침 오이겉절이 만들기 해 볼께요.","/src/c322a63c-bd26-4054-9c4e-32f356ed7ac8.jpg","여름 오이부추김치 겉절이 양념무침",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001161","2023-04-20 00:00:00",\N,"요리조리","콩나물북어채국","520","해장의 대표음식 콩나물과 북어! 개운하게 끓여보세요~","/src/20230821-f24efe17-9679-40bf-9429-51603056c65b.jpg","콩나물북어채국",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1000999","2023-04-19 00:00:00",\N,"요리조리","삼색수제비","849","야채즙으로 반죽해서 잼있게 만들어 보세요.. 먹는 즐거움, 보는 즐거움.. 아이들이 잘 안먹는 야채를 이용한 수제비입니다.","/src/20230821-a3907bed-6017-4e1e-aff1-b0cf805e6cef.jpg","삼색수제비",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000223","2023-04-19 00:00:00",\N,"요리조리",\N,"926","소스 낭낭하게 만든 콩나물찜. 이 자체로 메인 요리가 되고 밥 위에 한 국자 끼얹으면 한 그릇 덮밥 요리도 돼요. 모둠 해물이나 새우, 어묵을 넣어서 더 풍성한 맛을 내주어도 좋지만 만사 귀찮을 때는 딱! 콩나물만 있어도 충분하답니다.","/src/6ef83a0d-784b-4223-affd-81f331824ca8.jpg","콩나물찜 만드는 법 콩나물만 넣어도 맛있는 양념 레시피",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001954","2023-04-17 00:00:00",\N,"요리조리","발사믹드레싱양파샐러드","2436","혈전을 제거해주는 양파에 각종 허브를 입혀서 구워보세요. 매운 양파가 아닌 달콤한 양파가 될 겁니다.","/src/2a8f8ffd-3dc8-42ca-b4ca-762cd0c8b440.jpg","발사믹드레싱양파샐러드",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001504","2023-04-16 00:00:00",\N,"요리조리","쇠고기양상추볶음","2268","굴소스의 향이 퍼지는 소스에 튀긴 소고기를 넣어 맛있게 볶음 요리를 해보세요.","/src/20230821-4475665d-a939-41c0-ba8c-073a4f605aff.jpg","쇠고기양상추볶음",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000024","2023-04-16 00:00:00",\N,"요리조리",\N,"695","팝콘치킨은 닭고기를 사용하여 팝콘처럼 과자처럼 먹는 느낌을 살려 한입에 먹기 편한 제품인데요. 저희 아이들이 좋아하는 팝콘 치킨을 오래간만에 만들어 주었어요.","/src/01b51cb1-ca8e-45d1-8a18-39c53226d4fb.jpg","콜팝 치킨 만들기",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000242","2023-04-16 00:00:00",\N,"요리조리",\N,"1499","이웃님들은 혼밥메뉴로 어떤 음식을 좋아하시나요? :) 알리오 올리오 파스타가 먹고 싶어서 며칠 내내 벼르고 있던 예꿈이댁 ><ㅎㅎ 뚜아자매 등원시키고. 오전에 집안일 후다닥 마치구요ㅎㅎ 파스타면 꺼내고 냄비에 물 끓였어요ㅋㅋㅋ 햐 마늘과 올리브오일 냄새가 저는 참 좋다요ㅋㅋ 파스타. 특히 알리오 올리오는 혼자 먹어도.. 몇 번을 먹어도! 맛과 그 풍미가 끝내줍니당♡ㅋㅋㅋ 재료도 별것 없구요ㅋㅋ 만드는 방법도 간단한데. 요로코롬 입에 착착 붙게 맛있기 있","/src/b5ea9df9-016e-43c6-acca-27585cc8d7aa.jpg","[오일파스타 플레이팅] 알리오올리오 파스타 레시피- 시판소스 없이도 맛있게 만드는법",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000606","2023-04-16 00:00:00",\N,"요리조리",\N,"1608","다른 반찬 필요 없이 메추리알 감자조림 하나만 있으면 밥 한 그릇 뚝딱입니다. 메추리알 + 감자의 만남! 제가 한번 만들어 보았어요. 감자 한 박스에 아직도 감자가 가득가득 감자요리 중에 감자조림이 빠지면 안 되죠. 근데 감자만 먹기에는 심심하잖아요. 요리는 하나지만 다양하게 즐기고 싶다는 거... 조림에는 또 이만한 반찬이 없죠. 바로 메추리알! 저희 가족은 메추리알 조림 한번 하면 그날 다 먹어버려요. ㅜ.ㅜ 너무 좋아하는 메추리알 조림 간장을 베이","/src/0d4763a6-e547-4e03-91e0-49087df47656.jpg","감자조림 만드는 법 감자조림 양념 메추리알 간장감자조림 레시피 아이 반찬",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000653","2023-04-16 00:00:00",\N,"요리조리",\N,"2568","빠르고 쉽게 끓이는 계란국!","/src/bd6d3f1a-2e11-4784-b6cf-5fea728c7062.jpg","간단한 계란국 끓이는 법",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001188","2023-04-16 00:00:00",\N,"요리조리","달래된장찌개","1432","구수한 된장찌개에 상큼한 달래가 들어가 향긋한 달래된장찌개!","/src/20230821-c6e79937-99c2-44a1-a0b4-f4c82527f450.jpg","달래된장찌개",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1000682","2023-04-15 00:00:00",\N,"요리조리",\N,"540","김치 요리 중에서도 한국인들의 소울푸드라고 할 수 있는 김치찌개! 돼지고기를 넣어도, 두부만 넣어도, 참치를 넣어도 김치만 있으면 다 맛있는 대표 밥도둑입니다.","/src/cc4fefa3-9ba3-46f4-a9b7-f98dc37c62a1.jpg","참치김치찌개 만드는 법 간단 참치김치찌개 레시피 순두부참치김치찌개 만들기",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001348","2023-04-15 00:00:00",\N,"요리조리","닭가슴살구이와채소샐러드","231","담백한 닭가슴살을 통후추향 가득히 구워내 달콤새콤한 발사믹소스와 함께 곁들여 볼까요.","/src/20230821-40ecacd4-32fd-40a0-b0ac-7b7f48cb4385.jpg","닭가슴살구이와채소샐러드",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000842","2023-04-14 00:00:00",\N,"요리조리","콩나물밥","623","다이어트에 으뜸인 콩나물밥. 밥 물 넣을때 평소보다 적게 넣는거 잊지마세요!","/src/282c2725-0e87-470f-b096-9234f4db8454.jpg","콩나물밥",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1001255","2023-04-14 00:00:00",\N,"요리조리","두부조림","712","바삭한 두부를 감칠맛나는 굴소스에 부드럽게 조렸어요~ 술안주로 밥반찬으로 인기 만점이에요!","/src/20230821-3fe7e537-93d2-41fd-aafd-d698526c4067.jpg","두부조림",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000813","2023-04-13 00:00:00",\N,"요리조리","수삼영양밥","1644","몸의 기운이 떨어졌을 때 수삼이 들어간 영양밥으로 원기회복을 해보는 것은 어떨까요?","/src/066f7798-b2e8-4ef6-a280-090a4edb22b8.jpg","수삼영양밥",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000090","2023-04-13 00:00:00",\N,"요리조리",\N,"2407","먹을게 하나도 없는 우리집 오늘은 무채나물을 밑반찬으로 만들었습니다.","/src/98f69563-aa13-4216-84ee-8d513d63a40a.jpg","무채나물",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000161","2023-04-13 00:00:00",\N,"요리조리",\N,"483","상추로 시원한 물김치 어떠세요? 날씨도 더우니 불쓰지 마시고 간단하게 만들어 보세요~!","/src/e96b386d-c7f7-46d5-8fb2-cc54f45f5694.jpg","상추물김치 상추에 물을 부어보세요 상추를 보자마자 무조건 또 사오게 됩니다 ‼️",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000243","2023-04-13 00:00:00",\N,"요리조리",\N,"2276","간장과 고추장 양념으로 진미채 볶아 드시는데 요건 케첩을 넣고 볶아 봤어요~ 케첩 베이스로 볶았더니 생각보다 진미채랑 넘 잘 어울리는 맛이고 감칠맛이 끝내줘요ㅎ 이제 케첩으로 볶아 보셔요~ 맛이 미쳤네요ㅋ","/src/a3d9ab1d-f204-407b-a83f-52ccab754466.jpg","마른 건어물 간단 반찬 백진미채요리 진미채케첩볶음/오징어채볶음",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000392","2023-04-13 00:00:00",\N,"요리조리",\N,"2402","겨울 내 베란다 구석에 묵혀둔 신 김치~ 얼른 마트 뛰어가 앞다리랑, 삼겹살 사 와서 냄비에 보글보글 끓였어요 김치찜 그냥 먹어도~","/src/cc082953-4422-4e56-9e32-16d214e206c3.jpg","돼지고기 김치찜 ) 고기 듬뿍 넣고 만드는 김치찜~",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000320","2023-04-12 00:00:00",\N,"요리조리",\N,"325","집에 시금치가 조금 많아서 김밥 만들어 먹었어요~특별하게 두부와 불고기 함께 넣어 말이어요!","/src/17c3a972-cae2-4b61-a433-af0339785db5.jpg","소고기 두부 김밥 다이어트 김밥",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001641","2023-04-12 00:00:00",\N,"요리조리","가지치즈튀김","791","보라색의 가지속에 노란색의 치즈가 쏙~ 비타민이 풍부하지만 아이들이 싫어하는 가지의 새로운 변신입니다.","/src/da3d5a8a-2428-4b18-8af5-26aabaee33ad.jpg","가지치즈튀김",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001704","2023-04-12 00:00:00",\N,"요리조리","삼색전","1087","세가지 재료들로 만든 전요리랍니다.","/src/044aec65-dc6d-4e43-b406-66bae54f0501.jpg","삼색전",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001843","2023-04-12 00:00:00",\N,"요리조리","사색나물","2956","나물종류를 쉽게 만들어보세요. 반찬이 없을때 준비해둔 나물로 비빔밥을 해서 드셔보세요.","/src/88433e24-03e6-4495-aa6f-53c9c1e6a5d9.jpg","사색나물",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001993","2023-04-12 00:00:00",\N,"요리조리","된장깻잎장아찌","2042","깻잎 장아찌 하나면 밥 한그릇 순식 간에 뚝딱!!","/src/200b23ab-86f4-44fc-bc20-9869f7a9d9ff.jpg","된장깻잎장아찌",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002066","2023-04-12 00:00:00",\N,"요리조리","新고구마경단","2045","부드러운 카스테라 안에 달콤한 고구마, 달콤한 고구마를 한 입 베면 쫄깃한 인절미가 쭈욱~ 맛있는 요리엔 청정원 쌀 올리고당이 함께해요!","/src/dd68884a-22cf-4c6e-ab8e-0fdd74f23e63.jpg","新고구마경단",\N,"0","0.0","yorizori2018","하","90분 이내",\N
"1002145","2023-04-12 00:00:00",\N,"요리조리","모카케이크","633","특별한 날에 모카케익을 만들어 보세요.","/src/146160da-4d3c-47b7-af5b-150feac15fe4.jpg","모카케이크",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1001764","2023-04-11 00:00:00",\N,"요리조리","바지락콩나물찜","1432","바지락과 콩나물을 함께해서 찌면 또다른 찜요리가 탄생합니다.","/src/f97c3115-f8fb-48ed-9a33-47b64eda678a.jpg","바지락콩나물찜",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000423","2023-04-11 00:00:00",\N,"요리조리","카이막","191","요즘 카페에서 핫한 터키, 튀르키예 음식으로 우유의 지방을 모아 굳혀 크림처럼 만든 유제품이랍니다","/src/932d31bc-ac93-46fa-9d54-e798d57d1e69.jpg","카이막 전분가루로 만드는 간단한 카이막",\N,"7","4.9","yorizori2018","중","30분 이내",\N
"1000746","2023-04-11 00:00:00",\N,"요리조리",\N,"1368","김치국수를 아시나요? 제가 어렸을 때 아빠가 좋아 하시던 음식인데 저두 덩달아 먹었더니 이제는 가끔 생각나는 음식이 되어 버렸어요. 오늘 점심에 생각나서 만들어 봤는데 예전에 알던 먹던 맛이라 맛있더라구요~ 아는맛이 무섭다라고 하자나요. 특별한건 없는데 추억의 맛이네요~ 김치 칼국수랑 맛이 비슷해요.","/src/2fc85ee5-78a8-4a63-80f1-d4a3eaee9923.jpg","추억의 음식 뜨끈한 김치국수 만들기 온국수 김치국수 만드는법 묵은지 털레기 국수",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000240","2023-04-10 00:00:00",\N,"요리조리",\N,"2723","여름이 되면 무에서 단맛이 빠져나와 무의 단맛이 빠지기 때문에 더워진 날씨에도 맛있게 드시고 싶다면 여름 무생채 만드는법은 무채무침을 양념 하기 전 설탕과 소금, 식초를 넣고 잠깐이라도 절여두면 무채에 짠맛과 단맛이 스며들어 맛 없는 여름 무 이더라도 맛있게 드실 수 있어요.(큰술: 밥 숟가락 기준 입니다)","/src/0132b05f-bee9-498b-9cdd-1fb39b45f349.jpg","무생채 만들기(여름 무생채 만드는법)",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000485","2023-04-10 00:00:00",\N,"요리조리",\N,"985","빨간사과보다 청사과를 좋아하는 1인.. 사과를 이용해서 상큼한 계란감자사과 샌드위치를 만들어 봤어요!! 사과가 들어가서 더 맛있는 오늘의 요리 "" 샌드위치 "" 만들어보아요.","/src/1f6e0a04-8c06-4b74-b041-c93df4f6e1f9.jpg","사과샌드위치, 감자샌드위치, 에그샌드위치 만드는법",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001572","2023-04-10 00:00:00",\N,"요리조리","돼지고기김치롤튀김","223","익은 김치를 이용해서 만든 색다른 요리입니다. 밥을 넣어서 한끼 식사로도 아주 든든해요.","/src/d4ae3905-3567-4fac-a258-afd378c9d851.jpg","돼지고기김치롤튀김",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1001803","2023-04-09 00:00:00",\N,"요리조리","치킨감자롤","284","시원한 와사비 소스에 찍어먹는 치킨 감자롤을 드셔보셨나요?","/src/8ab48813-f021-4808-b43c-72b8b841281a.jpg","치킨감자롤",\N,"0","0.0","yorizori2018","하","60분 이내",\N
"1002131","2023-04-09 00:00:00",\N,"요리조리","레이즌크림치즈푸루따","523","부드럽게 구운 비스퀴로 만든 케이크 형식의 새로운 디저트","/src/8c99bdf2-3958-4b8b-8a0b-acbda53b7c1c.jpg","레이즌크림치즈푸루따",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1002158","2023-04-09 00:00:00",\N,"요리조리","브라우니치즈케이크","2639","요플레가 들어간 상큼하고 부드러운 치즈케이크","/src/9b53ee4a-0e5c-47f2-8a2d-84054a43f836.jpg","브라우니치즈케이크",\N,"0","0.0","yorizori2018","중","90분 이내",\N
"1002321","2023-04-09 00:00:00",\N,"요리조리","애플스튜","1837","사과를 스튜처럼 조려보세요. 후식요리로 너무 좋답니다.","/src/f48aa240-dd25-4aef-9145-e92a672e0a20.jpg","애플스튜",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000479","2023-04-09 00:00:00",\N,"요리조리",\N,"1190","아이도 어른도 너무 맛있게 먹는 요리 들기름 김치볶음 레시피를 소개합니다.","/src/df78e065-80d7-44ed-bfd9-49ed8e22a2ec.jpg","들기름 김치볶음 레시피",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000573","2023-04-09 00:00:00",\N,"요리조리",\N,"1618","한국인이라면 누구나 가지는 특징! 바로 비벼먹는 거죠~ 외국에서는 밥을 비비는 문화가 더럽게 보인다라는 반응도 있긴 한데 한국인의 쏘울이 있다면! 무엇이든 비벼보고 싶은 욕구가 마음 한켠에 잘들어 있을거에요! 갖가지 야채 볶고 고기 볶아서 비빔밥을 해먹는게 우리가 아는 대표적 비빔밥이지만 귀차니즘이 충만 한날에 그 많은 재료들 다 준비한다고 상상만해도 소름 돋죠^^~ 그럴땐! 이렇게 비빔밥 비벼드셔보세요!","/src/5be123ab-13be-485f-ad85-1534910063e0.jpg","비빔밥 재료는 무우만 있어도 너무너무 맛있는 비빔밥이 됩니다~",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001010","2023-04-09 00:00:00",\N,"요리조리","참치회무침비빔국수","2354","초고추장의 새콤, 달콤, 매콤한 맛이 입맛을 살려줘요.","/src/20230821-c225b2d5-ce6c-4070-8915-b8d06b14d422.jpg","참치회무침비빔국수",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001059","2023-04-09 00:00:00",\N,"요리조리","블랙스파게티","875","까만 색 소스로 버무린 색다른 스파게티 한번 해 보세요. 검은색이 입맛을 자극합니다.","/src/20230821-15e43450-1bab-4a76-b49d-6cad726d048b.jpg","블랙스파게티",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001162","2023-04-08 00:00:00",\N,"요리조리","토란곰탕","2708","추석에 꼭 빠지지 않는 명절요리랍니다.","/src/20230821-a2a0fba5-bec7-4ad1-9652-b20738ffdfdc.jpg","토란곰탕",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000274","2023-04-07 00:00:00",\N,"요리조리",\N,"477","톡톡 터지는 콘옥수수와 크래미가 너무 맛있는 크래미옥수수전 콘옥수수, 크래미, 파프리카만 넣고 노릇하게 부쳐주면 완성! 만들기도 쉬워서 반찬용 전으로도 딱이에요.","/src/27f9e3c3-6416-437b-bc7f-b794007bf2e9.jpg","고소한 크래미와 알갱이톡톡 옥수수의 믿고먹는 조합",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1000409","2023-04-07 00:00:00",\N,"요리조리",\N,"2953","에어프라이어 순살 치킨 레시피 입니다.","/src/00101f43-a759-4bc1-a553-df9336207888.jpg","에어프라이어 순살 치킨 레시피",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1002274","2023-04-07 00:00:00",\N,"요리조리","오과차","540","임금님이 즐겨하셨다는 오과차. 그 진한 향은 꼭 아로마같은 느낌이 들어요. 몸과 마음을 다스리는 오과차랍니다~","/src/d053d1ea-56e7-4434-9263-96683dbdff86.jpg","오과차",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001461","2023-04-06 00:00:00",\N,"요리조리","불고기","1990","외국인도 좋아하는 한국의 대표음식 불고기!","/src/20230821-6295ea93-8568-4408-b8bc-48b50f1ea7c4.jpg","불고기",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1001975","2023-04-06 00:00:00",\N,"요리조리","햄&베이컨채소쌈","204","개운한 쌈장소스를 곁들인 햄&베이컨 채소쌈으로 별식을 즐겨보세요!","/src/fef40089-645f-4ad6-8be7-9454d380e154.jpg","햄&베이컨채소쌈",\N,"0","0.0","yorizori2018","중","10분 이내",\N
"1002268","2023-04-06 00:00:00",\N,"요리조리","배숙","1497","우리나라 전통음료를 만들어 보세요. 커피보다 생강향이 은은히 올라오는 배숙한잔으로 입안을 깔끔하게 정리하세요.","/src/2d02bd93-df28-437b-a9a1-c8332c175c34.jpg","배숙",\N,"0","0.0","yorizori2018","하","30분 이내",\N
"1000587","2023-04-06 00:00:00",\N,"요리조리",\N,"2753","호둘이네는 호둘맘 말고는 가지를 먹는 가족이 없어요~그러다 보니 집에서 가지 요리할 일이 전혀 없는데 호둘맘은 자꾸 가지가 먹고 싶은 거예요. 사실 호둘맘도 가지 먹기 시작한 지 얼마 되지 않았지만요 :) 먹으면 먹을수록 매력적인 가지 요리! 마침 가지가 생겨서( 직접 농사 져서 나눔 해주셨죠) 후다닥 무침 해서 호둘맘 전용 반찬으로 먹었답니다 버터에 살짝 구워 풍미를 더 살린 맛있는 가지무침 시작할게요","/src/c567147e-26f3-48d6-b6cd-8e257ef3a802.jpg","구워서 만드는 풍미 가득한 가지무침 만드는 법 간단한 양념장 레시피",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001158","2023-04-06 00:00:00",\N,"요리조리","초교탕","2599","부드럽게 깊은 맛을 내는 초교탕. 영양가 많은 초교탕으로 더운여름 이열치열식으로 몸챙기세요!","/src/20230821-3e92fdd7-ab3f-438e-9d36-34b4e5ab48ca.jpg","초교탕",\N,"0","0.0","yorizori2018","중","60분 이내",\N
"1000609","2023-04-05 00:00:00",\N,"요리조리",\N,"2987","오늘은 한 그릇 음식으로도 딱 좋은 오징어볶음을 만들어보려고 해요
어제처럼 아이들과 외출 후 정신없을 때 휘리릭 볶아내서 덮밥으로 먹어도 너무 딱! 인 호둘맘표 오징어볶음이랍니다
오징어를 손질한 걸 구입해도 좋지만 시장 갔더니 싸게 팔고 있는 것이 있어 세 마리에 만 원에 데려왔어요
어쩔 수 없이 오늘은 오징어 손질까지 함께해볼게요
호둘맘표 오징어 손질법 & 오징어볶음 시작할게요","/src/c7a63d9c-0cea-4953-ae80-501ef7f42eea.jpg","칼칼한 오징어볶음만드는법, 오징어덮밥 레시피오징어 손질법",\N,"0","0.0","yorizori2018","중","30분 이내",\N
"1001238","2023-04-05 00:00:00",\N,"요리조리","해물누룽지탕","2860","구수하고 부드럽게 넘어가는 누룽지에 쫄깃하고 싱싱한 해물이 가득한 해물 누룽지탕~ 국물이 끝내줍니다!","/src/20230821-75622cda-9b68-4577-b52f-b45b31801761.jpg","해물누룽지탕",\N,"0","0.0","yorizori2018","중","60분 이내",\N
